class_name,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
C,0.372489095,0.628765643,-2.38E-10,0.426923841,0.704988897,0.058624823,0.476612657,0.722563565,0.081270203,0.513612747,0.740101576,0.088076904,0.537794232,0.744624555,0.095013924,0.551735282,0.581061363,0.092266545,0.571934104,0.691323876,0.105306976,0.534471452,0.714324534,0.107583985,0.499281853,0.701837063,0.104595929,0.555257082,0.572936237,0.052801438,0.577247024,0.706752241,0.05472381,0.532728672,0.723584056,0.04357028,0.502735674,0.704774201,0.035209231,0.551634729,0.581023455,0.015597604,0.571289659,0.718476772,0.018286537,0.525342703,0.730407774,0.015055846,0.497433066,0.704047978,0.010623256,0.542504489,0.602505088,-0.018971657,0.560007036,0.715334594,-0.014543545,0.528805375,0.726501048,-0.012770967,0.506843865,0.703203499,-0.013671941
C,0.372140944,0.629757345,6.49E-10,0.427382171,0.707482874,0.059216749,0.478489131,0.723761737,0.081180379,0.515974402,0.737884939,0.087029189,0.540808618,0.736212552,0.093234472,0.554343164,0.586156249,0.093045704,0.572417915,0.70197016,0.104211278,0.531432986,0.718017817,0.105734684,0.495301694,0.698947787,0.102298178,0.558222175,0.574222386,0.052334618,0.577122808,0.715644658,0.051250927,0.528229713,0.724002481,0.039608277,0.498969555,0.697800636,0.031656802,0.555061638,0.578072608,0.013909384,0.571775496,0.721242905,0.014745207,0.522014558,0.726105809,0.012427746,0.49548161,0.692231357,0.009147746,0.546163917,0.594770908,-0.02194266,0.560695112,0.712100089,-0.017628556,0.52747798,0.719334245,-0.015208471,0.507297397,0.689645529,-0.015502221
C,0.372334003,0.63013947,1.28E-09,0.427741408,0.708052278,0.059611574,0.477633268,0.723013937,0.081788354,0.514721036,0.736149609,0.087330937,0.539907873,0.735301137,0.093095288,0.553377926,0.588895857,0.095320098,0.574078202,0.702414274,0.106427431,0.532752633,0.720802426,0.107345954,0.495276809,0.703583837,0.103483349,0.556937337,0.576791167,0.054295354,0.578178227,0.714273393,0.05229127,0.529506922,0.726607442,0.038675755,0.498268098,0.704018235,0.029655242,0.554299772,0.578864932,0.015531803,0.573635161,0.719668508,0.015264461,0.524087191,0.727572322,0.011008489,0.495311856,0.696144223,0.006652081,0.546410561,0.592954099,-0.020583741,0.562560797,0.709304571,-0.017079629,0.529028833,0.71867013,-0.01566756,0.506619871,0.690778553,-0.016702149
C,0.371269912,0.626183391,-1.12E-10,0.426068783,0.701471329,0.057615075,0.476598352,0.721877694,0.077713124,0.514656544,0.739774644,0.082904547,0.537978768,0.739985347,0.088502683,0.556492805,0.581647754,0.082504928,0.57392627,0.705717862,0.092857011,0.534424961,0.717288673,0.095627777,0.499870688,0.694446146,0.093548283,0.560127318,0.572483897,0.042951323,0.577658296,0.719162285,0.042845525,0.531379104,0.724138558,0.034962475,0.503837466,0.695815444,0.029159117,0.555826545,0.581233263,0.006306761,0.571653545,0.726713479,0.008551363,0.524026513,0.729738832,0.010490478,0.498567522,0.695667863,0.009736683,0.545406103,0.604321539,-0.027914222,0.560738146,0.720124662,-0.022648511,0.528547585,0.724406719,-0.017487573,0.508174419,0.693898618,-0.015610236
C,0.370826513,0.630128741,2.72E-09,0.425502211,0.705587566,0.062932394,0.477019638,0.722823977,0.087439053,0.514811754,0.740619719,0.095944494,0.538291276,0.743085742,0.104740053,0.552352726,0.586484551,0.092934385,0.573237062,0.702609718,0.106656425,0.534099519,0.719838619,0.110862009,0.499910712,0.701723278,0.109241486,0.557808399,0.577467918,0.052262139,0.577861488,0.71646452,0.054921567,0.530435681,0.726956069,0.046668906,0.503418148,0.702959478,0.040490691,0.556332171,0.583651304,0.014605322,0.572135031,0.72631526,0.019432615,0.523154438,0.730800331,0.019193728,0.498216391,0.697224498,0.016530288,0.549300373,0.602110624,-0.020201791,0.559170544,0.71940124,-0.012799257,0.525076509,0.723181009,-0.009446921,0.506085813,0.690989256,-0.009477956
C,0.372744918,0.630398631,-3.07E-10,0.429700434,0.705218673,0.053997844,0.4800497,0.722468138,0.069825731,0.518538594,0.738567352,0.071074694,0.545054674,0.742545366,0.072764426,0.557271302,0.580185652,0.072165452,0.577110291,0.702819705,0.078769132,0.537498832,0.720848501,0.079934411,0.501867831,0.703243613,0.07702823,0.559357166,0.571623027,0.03288082,0.578895926,0.715231717,0.029293908,0.535030603,0.728723526,0.02067562,0.506928861,0.707433283,0.014148081,0.553663015,0.58013618,-0.003390425,0.572730482,0.72389257,-0.003887422,0.527570426,0.733040273,-0.001384638,0.500370264,0.704185069,-0.001949393,0.542351365,0.603027344,-0.03745164,0.558671355,0.717399061,-0.033585522,0.526738822,0.72472167,-0.02752657,0.503771484,0.697353065,-0.025223164
C,0.371411741,0.629274666,9.64E-11,0.427656233,0.705287993,0.051257122,0.477985859,0.72443831,0.066712171,0.51638937,0.741199315,0.068119012,0.542520106,0.743649423,0.070079058,0.556147397,0.579965472,0.072909229,0.576930881,0.702453017,0.079645112,0.536900699,0.7193892,0.080668159,0.500582099,0.700760007,0.077783696,0.558804691,0.571712673,0.035337839,0.579740882,0.715310812,0.031492759,0.534624875,0.72683084,0.02238973,0.505523026,0.703841031,0.01606755,0.554375589,0.580281317,0.000391895,0.574242949,0.724517465,-0.000809147,0.52794081,0.732267499,0.000710687,0.501027882,0.701774061,5.48E-05,0.544703603,0.602817893,-0.032539744,0.561151564,0.718552113,-0.029456275,0.52903986,0.725722015,-0.024343824,0.506753981,0.697664499,-0.022294631
C,0.372947991,0.627948761,-9.94E-10,0.427419454,0.70487076,0.056034598,0.47536546,0.725732982,0.075530097,0.511539817,0.744416416,0.079849988,0.535230339,0.748837411,0.084596939,0.559221268,0.586783051,0.084334113,0.576730549,0.707338929,0.094148733,0.535706103,0.722994924,0.095559739,0.498947144,0.703490496,0.092507057,0.564364374,0.57825017,0.045297951,0.581486881,0.721704721,0.043762695,0.533573031,0.730829179,0.033779852,0.504529893,0.705601692,0.026760822,0.56162709,0.585462689,0.008769899,0.576792777,0.729388952,0.009422014,0.528497815,0.735357523,0.009178123,0.501301765,0.70385778,0.007194395,0.551984251,0.605273724,-0.025444802,0.566914916,0.720411301,-0.021382136,0.535035729,0.728325367,-0.017715648,0.513513923,0.700968921,-0.016887628
C,0.374994934,0.633309424,2.00E-09,0.430347323,0.710125327,0.063562766,0.48123914,0.724801183,0.088002332,0.518648744,0.739249885,0.095877908,0.541347146,0.74146688,0.103781536,0.557138622,0.590306878,0.092468619,0.578570187,0.70598644,0.105580427,0.538270652,0.726077497,0.109089419,0.502292633,0.710236609,0.107051641,0.561763287,0.579746246,0.051140964,0.5817433,0.717930675,0.052832663,0.534922302,0.733099222,0.042898972,0.506387651,0.713419557,0.035403401,0.559334636,0.585662365,0.012991333,0.576151967,0.72647053,0.016816447,0.528275609,0.736871839,0.015332494,0.500633657,0.709033132,0.011799087,0.551502764,0.605130136,-0.022227021,0.564578474,0.721348464,-0.015813079,0.532194674,0.729649544,-0.012976498,0.511180818,0.702276111,-0.013461676
C,0.37512669,0.630543828,1.15E-09,0.430299133,0.707785964,0.063055672,0.481667131,0.724187076,0.087442905,0.519367397,0.739781559,0.095727094,0.541878164,0.740856647,0.104059525,0.557641983,0.586757839,0.091060825,0.577914476,0.705676675,0.104141407,0.539257586,0.725086808,0.107839309,0.504530132,0.708890378,0.106043354,0.56225431,0.576336145,0.050093189,0.58204478,0.718320251,0.052504428,0.536310613,0.732069314,0.043810781,0.508834839,0.711051822,0.037007082,0.559342265,0.5833413,0.012243272,0.575862885,0.726774752,0.016801296,0.528541565,0.736741304,0.01654695,0.50203532,0.708305895,0.013756176,0.550690114,0.604483068,-0.022750461,0.564432144,0.721666574,-0.016171422,0.532610416,0.729780197,-0.012737526,0.51248908,0.702190399,-0.012629527
C,0.375644565,0.636699796,3.58E-10,0.432969242,0.712327719,0.055908013,0.486854374,0.727312863,0.077079795,0.525477588,0.739390492,0.083086617,0.547944009,0.738271475,0.089207493,0.560747087,0.59237349,0.084622085,0.580514252,0.709275603,0.093677759,0.542712331,0.72776252,0.094583876,0.508669615,0.712054729,0.091344737,0.562480509,0.580946267,0.045854729,0.582452953,0.722560525,0.043564912,0.537182808,0.736361384,0.032365024,0.508599281,0.716192722,0.024565142,0.557212055,0.585722089,0.009308424,0.577178836,0.728958964,0.008635952,0.531578302,0.739464164,0.006318689,0.503718913,0.711609781,0.003181607,0.54612869,0.602983296,-0.024911769,0.565787792,0.719085693,-0.022424487,0.535251498,0.730782211,-0.020223243,0.512682915,0.706651866,-0.020391896
C,0.377424181,0.634673059,2.10E-10,0.434505135,0.710971475,0.059278011,0.48469463,0.72636497,0.08068683,0.521740794,0.740989387,0.086260326,0.543664515,0.745120049,0.092043385,0.559607863,0.586755216,0.086585693,0.582535923,0.705686271,0.096893445,0.542796433,0.727623403,0.098721981,0.504632831,0.712880909,0.09610451,0.56275624,0.576907039,0.046452913,0.586234927,0.71789664,0.045136381,0.540501177,0.73449719,0.034287915,0.509643376,0.713776946,0.026890008,0.559076011,0.582994938,0.009168204,0.582150757,0.723359346,0.010523478,0.536939919,0.737099171,0.009026869,0.507532477,0.710139751,0.006177235,0.550033212,0.602736831,-0.025390377,0.571146309,0.715908825,-0.020020347,0.540190697,0.729013503,-0.016239822,0.515856028,0.705142558,-0.01567788
C,0.378413856,0.632357717,-4.29E-10,0.433967561,0.709497988,0.055416223,0.482668072,0.72758913,0.075521447,0.519371033,0.74352771,0.080505036,0.541620135,0.746484518,0.085886516,0.560466528,0.58738327,0.085158221,0.581396878,0.706216812,0.095375299,0.541764438,0.726322412,0.096901037,0.504738212,0.710590243,0.093965732,0.564512014,0.578651965,0.046752639,0.58596319,0.721433878,0.045711331,0.538996518,0.735792279,0.034812465,0.508352757,0.713893473,0.027290339,0.561614811,0.585441589,0.010743923,0.581233263,0.727313995,0.012075512,0.534173012,0.738735616,0.010126114,0.505855024,0.710704207,0.006992003,0.552596629,0.60550034,-0.022905156,0.571850896,0.718796909,-0.018308029,0.540950358,0.73149538,-0.015433281,0.518253446,0.708213806,-0.015267128
C,0.383030117,0.630489767,1.13E-09,0.440320581,0.704745829,0.063240327,0.492520124,0.720417738,0.088048808,0.529053688,0.734495282,0.097311944,0.548731148,0.736051619,0.106847659,0.56554848,0.588070929,0.089678198,0.585001826,0.709626257,0.103702344,0.546453416,0.72721827,0.108884133,0.511940837,0.710256636,0.108157203,0.570607305,0.578677297,0.049575351,0.5886724,0.723232985,0.054898277,0.542148948,0.735411167,0.048518922,0.515905857,0.713729262,0.042627145,0.567464054,0.58669585,0.012698684,0.581845999,0.732976675,0.020686522,0.532418549,0.740157485,0.021655057,0.507614315,0.710163176,0.018774977,0.558164477,0.608325779,-0.021401016,0.567659438,0.727323413,-0.011508134,0.532543719,0.735452414,-0.006847832,0.512838483,0.709107757,-0.006385377
C,0.381776333,0.635584116,1.43E-09,0.438469589,0.710263133,0.058721896,0.491155863,0.725612164,0.080177277,0.528017342,0.739120185,0.086140811,0.548436105,0.742597699,0.092176951,0.564172804,0.588140965,0.083848007,0.5856722,0.709116518,0.09403041,0.545484066,0.727502942,0.096114054,0.50934732,0.710334003,0.093609817,0.567334533,0.578532696,0.044346083,0.588656306,0.723799884,0.04418648,0.542413592,0.737454891,0.034349546,0.512768328,0.716519773,0.026958141,0.563701212,0.586062849,0.007850502,0.584043026,0.731161773,0.010752004,0.536785007,0.740492761,0.01029539,0.50874275,0.712234855,0.007422538,0.554392338,0.606760442,-0.026157673,0.572103858,0.724222183,-0.020130118,0.540525913,0.735426605,-0.016129874,0.51863718,0.711524487,-0.015692005
D,0.325698644,0.979496002,8.07E-09,0.393658251,0.960455239,-0.0441778,0.437442929,0.887112737,-0.086940862,0.410834074,0.821547508,-0.13279435,0.362170309,0.769760609,-0.176645279,0.424314171,0.689703882,-0.047320485,0.45099473,0.569132507,-0.091155253,0.462226212,0.493042588,-0.124163471,0.468763947,0.426974088,-0.150700271,0.361291796,0.679901659,-0.062724158,0.343386799,0.533890724,-0.114079736,0.331566244,0.444962204,-0.149021342,0.319957465,0.380194128,-0.174990326,0.310095608,0.711028159,-0.08397343,0.308498532,0.653326094,-0.130693823,0.338021994,0.731862366,-0.136614278,0.356539398,0.797092795,-0.134754196,0.267750353,0.76873666,-0.11369177,0.290387183,0.757575035,-0.148178652,0.319899291,0.815564632,-0.1512402,0.339345157,0.862787008,-0.148579538
D,0.330823839,0.975880623,1.56E-09,0.395292461,0.939258814,-0.036201049,0.436568558,0.868485749,-0.075766459,0.407122374,0.811652958,-0.120274626,0.356757194,0.771396875,-0.16219911,0.418215036,0.678215861,-0.036536988,0.444292009,0.561643779,-0.078040749,0.45727545,0.487242788,-0.110502563,0.468173325,0.421429604,-0.136546716,0.355690271,0.676870644,-0.055486396,0.338533074,0.533532143,-0.103474051,0.326203227,0.447980165,-0.137094945,0.316608042,0.376192421,-0.161576077,0.304045528,0.714332581,-0.08015094,0.303989291,0.657596588,-0.125029609,0.331975132,0.733353317,-0.128896773,0.35062024,0.793306053,-0.124977171,0.263613641,0.7745471,-0.112754218,0.279720396,0.753949523,-0.144121841,0.308412492,0.806857824,-0.143818632,0.328987688,0.851709247,-0.138873875
D,0.325164348,0.985414207,2.29E-09,0.391942203,0.948599458,-0.035780221,0.435600281,0.87369287,-0.074745983,0.407779455,0.815721035,-0.118747398,0.355416387,0.779628336,-0.159891084,0.419112742,0.685429752,-0.035717048,0.444916964,0.568433642,-0.076134674,0.457339108,0.493223339,-0.1065742,0.465413779,0.427849025,-0.13088493,0.358040422,0.683234036,-0.054751832,0.339853883,0.536871314,-0.100920796,0.327791125,0.449875921,-0.131842941,0.316744089,0.378504694,-0.154248014,0.30728054,0.720521808,-0.079773277,0.302811235,0.653229713,-0.122843005,0.330419064,0.726566136,-0.124705814,0.348365366,0.785448253,-0.119386725,0.26582554,0.782675564,-0.112707354,0.278525054,0.74872607,-0.142725676,0.306221634,0.799159348,-0.141291663,0.326185971,0.844187558,-0.135423362
D,0.328085542,0.980275452,6.91E-10,0.393521607,0.942332923,-0.03753601,0.43596071,0.87083447,-0.07683336,0.407346547,0.814035654,-0.120663896,0.35561052,0.774711251,-0.161848381,0.418126047,0.679601431,-0.039555859,0.443388581,0.560437918,-0.081471324,0.4566468,0.48474288,-0.114161432,0.467062354,0.41930151,-0.140422285,0.355947524,0.679077744,-0.057865672,0.338585973,0.534033239,-0.106661864,0.327241361,0.446730763,-0.140932754,0.317669839,0.375448346,-0.165980279,0.303934753,0.717220187,-0.08183758,0.302829534,0.661655366,-0.126820654,0.332366884,0.736613035,-0.131381884,0.352286637,0.796632648,-0.128046557,0.262456328,0.77891618,-0.113861732,0.276828885,0.756617486,-0.145753041,0.30672884,0.806232691,-0.146668121,0.328639269,0.850141525,-0.14259395
D,0.324650586,0.980328202,2.10E-09,0.392415673,0.947303116,-0.036734093,0.437827677,0.87262392,-0.075711936,0.407256335,0.814510107,-0.119370207,0.351487279,0.779332757,-0.160559684,0.419397891,0.682456553,-0.039543867,0.444699198,0.564604282,-0.08188545,0.457687438,0.48885107,-0.113526627,0.467774093,0.422250301,-0.138807222,0.356574386,0.679562628,-0.058582935,0.340016603,0.533101797,-0.107097156,0.32937181,0.447028905,-0.138962999,0.320100844,0.375887215,-0.162307143,0.305064797,0.716192484,-0.083467543,0.304122597,0.651540041,-0.129483536,0.331318498,0.731465638,-0.132048339,0.348992705,0.794953585,-0.127106175,0.263440251,0.776811063,-0.116452634,0.281255037,0.754798353,-0.149044007,0.3084189,0.811527669,-0.148704216,0.327599585,0.858161449,-0.143488541
D,0.328187317,0.98051846,1.83E-09,0.394833237,0.94442749,-0.034653798,0.439120501,0.86992842,-0.07308913,0.408565521,0.811794817,-0.116800018,0.353946388,0.775386095,-0.157991365,0.41939646,0.67827177,-0.034903929,0.444102943,0.559318125,-0.076391578,0.456624001,0.48330614,-0.108561903,0.466837347,0.416579843,-0.134508699,0.357044637,0.677735686,-0.055298481,0.340231121,0.531972229,-0.102928936,0.328652799,0.445530295,-0.13609077,0.319289178,0.372705936,-0.16037637,0.305721998,0.715319216,-0.081477202,0.303278953,0.646688104,-0.127682522,0.331514508,0.725378096,-0.131337687,0.351685852,0.789057195,-0.127071887,0.265045941,0.776762366,-0.115450434,0.280398488,0.747537434,-0.148583323,0.309226632,0.80343169,-0.148122802,0.33121565,0.851987243,-0.142825872
D,0.325627327,0.980442286,2.52E-09,0.393207282,0.944850445,-0.035162106,0.43820101,0.870117545,-0.073716342,0.409210622,0.811896265,-0.117303967,0.355190814,0.775554121,-0.158377752,0.418999463,0.6799317,-0.03696527,0.443500757,0.561440647,-0.078732386,0.456318855,0.485846341,-0.110760517,0.466648459,0.418736786,-0.136498496,0.35704264,0.678431392,-0.056882747,0.340153813,0.532932401,-0.104586102,0.329671979,0.447080791,-0.137070552,0.320979029,0.374648809,-0.161038235,0.306147516,0.715448141,-0.08251407,0.303610057,0.646889269,-0.128205195,0.331116199,0.723782241,-0.131119668,0.350015849,0.786000609,-0.126655623,0.265472978,0.776428223,-0.115990825,0.282318205,0.748540759,-0.148738712,0.310933679,0.802776694,-0.148155302,0.331972718,0.849377394,-0.142918095
D,0.331202686,0.979386687,1.55E-09,0.395586699,0.941963792,-0.03905357,0.436100543,0.86815536,-0.079184234,0.404655039,0.810312331,-0.124076068,0.354647666,0.771102428,-0.166456804,0.418650687,0.678046465,-0.03855044,0.443718165,0.55885911,-0.080608226,0.456751257,0.482653141,-0.113779075,0.467180282,0.416000724,-0.140552893,0.356700569,0.677461624,-0.056854121,0.339175522,0.533948898,-0.105257139,0.327231795,0.447008312,-0.140292019,0.317666858,0.37398985,-0.166079819,0.30517599,0.715525985,-0.081244804,0.300215274,0.653611481,-0.127517432,0.328999549,0.728591144,-0.133242473,0.350108445,0.789872408,-0.130547985,0.263756841,0.777324438,-0.113716573,0.274592251,0.748130798,-0.147360459,0.30526045,0.798105955,-0.14882344,0.329921126,0.843638659,-0.145007372
D,0.326625615,0.980692983,2.84E-09,0.393211424,0.945207894,-0.03615405,0.436819196,0.868655562,-0.072667778,0.406830698,0.808843732,-0.113727562,0.351570398,0.774905086,-0.152213782,0.417541623,0.680756152,-0.033364467,0.443501323,0.562641978,-0.071416818,0.457412779,0.486970216,-0.10085237,0.467442006,0.420748442,-0.124965772,0.356682658,0.679113686,-0.051353879,0.339291424,0.534299016,-0.094816037,0.328053296,0.446685851,-0.125814319,0.317256659,0.375638366,-0.149059623,0.306846946,0.716462731,-0.07529074,0.300099015,0.644790888,-0.118471175,0.326836854,0.719742656,-0.122460395,0.345019996,0.781739175,-0.118691474,0.266094744,0.778299987,-0.107039593,0.278660297,0.744291186,-0.138835907,0.307165653,0.795871675,-0.139326185,0.32864359,0.842409074,-0.134751096
D,0.3301166,0.974723101,1.55E-09,0.393765122,0.940387368,-0.039820477,0.435575068,0.867204428,-0.080427341,0.404888451,0.810373008,-0.125132874,0.353744209,0.771070778,-0.167506054,0.416403025,0.67305851,-0.044121571,0.441270322,0.554707468,-0.087876253,0.455698997,0.479636014,-0.121296741,0.468167275,0.414634585,-0.147783503,0.353782743,0.671225429,-0.061822239,0.336956739,0.526394188,-0.111421756,0.326564014,0.440839231,-0.145266026,0.319618374,0.368898243,-0.170222551,0.302344471,0.708559155,-0.08541055,0.300897241,0.64812392,-0.1314013,0.327211022,0.720968544,-0.135135666,0.346535385,0.781333923,-0.13155058,0.261921316,0.769454122,-0.117312327,0.277696192,0.749184906,-0.149797127,0.305557877,0.800090134,-0.150089324,0.327113509,0.844320893,-0.145746946
D,0.32973057,0.982110143,2.74E-09,0.395219207,0.943006635,-0.035950784,0.436782718,0.864793301,-0.073940195,0.404015779,0.806663632,-0.116891161,0.347860187,0.774261594,-0.157003939,0.416772276,0.677720785,-0.033939503,0.442875147,0.56144321,-0.073783942,0.456850648,0.486599922,-0.10391219,0.46666646,0.421914905,-0.127974957,0.356033653,0.676260829,-0.052741408,0.338990659,0.530568659,-0.097485863,0.328067333,0.444292188,-0.128029376,0.31780687,0.373133868,-0.15051128,0.306060791,0.714595973,-0.077717789,0.300093859,0.645816743,-0.1201756,0.327840865,0.719467819,-0.121831395,0.346748114,0.780216157,-0.116505533,0.265332073,0.777506113,-0.110766485,0.276728868,0.743153214,-0.140592694,0.305045158,0.793699503,-0.138944328,0.326767266,0.839445233,-0.132931679
D,0.331326932,0.974514484,1.61E-09,0.396573007,0.937583685,-0.037897125,0.438635409,0.860149324,-0.075980343,0.405227631,0.800741851,-0.118924312,0.349792391,0.765417218,-0.159224376,0.41628617,0.667864859,-0.03338974,0.439582169,0.549189746,-0.073357411,0.453635156,0.474967092,-0.104071483,0.465576768,0.411044389,-0.128689289,0.353882849,0.665801287,-0.051313397,0.337128609,0.520286679,-0.096584588,0.328058034,0.435383618,-0.128624573,0.321396619,0.365624875,-0.152130485,0.303146094,0.702200055,-0.075759746,0.301175803,0.636693954,-0.11999847,0.327245563,0.710531712,-0.124232888,0.345589995,0.771445751,-0.120325945,0.261899501,0.762898147,-0.108408116,0.276009172,0.734492242,-0.14001146,0.302242577,0.787152648,-0.140323728,0.321764112,0.833945155,-0.135600328
D,0.329354167,0.978828192,2.15E-09,0.395410359,0.938564062,-0.037962813,0.436567545,0.860941529,-0.076465562,0.403358579,0.802127182,-0.119484484,0.347952932,0.766070724,-0.15936324,0.417039424,0.673297524,-0.034831159,0.441368431,0.554720044,-0.074584775,0.454943448,0.481334507,-0.103984594,0.465041816,0.418046683,-0.127093017,0.354965001,0.672210395,-0.051652525,0.335524917,0.522783577,-0.097069316,0.324979216,0.436848372,-0.127159834,0.315582991,0.366232097,-0.148531422,0.304553092,0.711183071,-0.074833095,0.299091935,0.646289587,-0.116872221,0.327507734,0.72076714,-0.11764285,0.345505208,0.780058801,-0.110933363,0.263204128,0.774434507,-0.106291898,0.272745967,0.739042282,-0.134893864,0.299520791,0.788168013,-0.132812649,0.318598539,0.832181334,-0.126101896
D,0.330060214,0.9746719,2.09E-09,0.394534111,0.934992969,-0.038707472,0.434672117,0.859020472,-0.078470014,0.402483255,0.801081836,-0.12294472,0.349219143,0.762431443,-0.164606854,0.41617316,0.670121431,-0.036995098,0.440365463,0.553234339,-0.07860595,0.454378843,0.480381131,-0.11017856,0.465953022,0.416468382,-0.135083258,0.353789955,0.668358982,-0.054676909,0.335245609,0.520488977,-0.1021237,0.325717658,0.435218692,-0.134492978,0.318118155,0.364729047,-0.158000976,0.30275026,0.70639056,-0.078776285,0.301569968,0.642686427,-0.122686327,0.328637749,0.71538645,-0.125437483,0.345363528,0.774517238,-0.120759211,0.26122722,0.768622041,-0.111202054,0.276231319,0.739910245,-0.141823485,0.302732766,0.788868845,-0.141409382,0.320307642,0.832327187,-0.13636066
D,0.327823162,0.978196561,2.98E-09,0.393875837,0.938895762,-0.037231646,0.434806049,0.859921813,-0.075867742,0.402548701,0.800239027,-0.119161054,0.347422451,0.764806688,-0.159569219,0.415212095,0.672905922,-0.03583505,0.439924657,0.555072367,-0.075942405,0.454036504,0.481773883,-0.105869919,0.464568049,0.417746425,-0.129561365,0.352563918,0.670495808,-0.05341981,0.333332419,0.521309614,-0.098568082,0.323768258,0.43573913,-0.128813282,0.315194279,0.365479052,-0.150945619,0.301687539,0.708568156,-0.077233553,0.298586518,0.640448034,-0.119091868,0.326776594,0.713368654,-0.120271139,0.343572676,0.772889972,-0.114661947,0.260325879,0.771049261,-0.10923636,0.274885058,0.7389763,-0.138080254,0.301875383,0.788878083,-0.136348411,0.319557071,0.833222806,-0.130424529
D,0.325320989,0.976273656,1.97E-09,0.392641693,0.938403606,-0.038030237,0.435723305,0.859628499,-0.07725922,0.40282625,0.799677432,-0.121531829,0.345076084,0.763770163,-0.162833914,0.415546387,0.669646025,-0.0339473,0.441710204,0.552764297,-0.075300686,0.455586851,0.479398727,-0.106594548,0.466164082,0.415196091,-0.131208181,0.352297097,0.665475368,-0.052134503,0.335267603,0.518013,-0.098890789,0.325384736,0.432111055,-0.13109085,0.316389769,0.36090219,-0.154352248,0.301090866,0.701806128,-0.076931514,0.302097023,0.638328552,-0.120908789,0.328910649,0.714774132,-0.123506069,0.344489455,0.775468946,-0.118390203,0.259413749,0.763041079,-0.110120945,0.276979238,0.734274149,-0.14040038,0.302597046,0.787205696,-0.139247552,0.318433642,0.833309114,-0.133451104
D,0.326582581,0.977947772,1.83E-09,0.393778682,0.938957036,-0.037885044,0.436639845,0.860428095,-0.07721515,0.403457165,0.801253676,-0.121917285,0.345828831,0.765966058,-0.163488775,0.415088803,0.669672668,-0.032135855,0.441290438,0.552583873,-0.073865645,0.455027938,0.479710817,-0.105481021,0.465468317,0.4155339,-0.130222246,0.352149516,0.665901542,-0.050714172,0.335539103,0.517507076,-0.098613121,0.325441241,0.431762367,-0.131606296,0.315942258,0.360336185,-0.154913828,0.301069021,0.703061581,-0.076039106,0.30182305,0.641476393,-0.121130772,0.328496069,0.720476508,-0.123930499,0.343797535,0.781400383,-0.118257195,0.259374201,0.764917254,-0.109805323,0.27606377,0.734437943,-0.14057757,0.301553637,0.787232935,-0.139400885,0.317192823,0.832722425,-0.133236364
D,0.332490861,0.982269108,2.90E-09,0.398444265,0.93952471,-0.037854891,0.438816249,0.857513428,-0.075389668,0.404562294,0.794440567,-0.117863119,0.346595705,0.760362625,-0.157157883,0.419687986,0.669951677,-0.027710283,0.445078075,0.551807702,-0.065468945,0.459403634,0.476631701,-0.095018752,0.469561487,0.41088751,-0.11877162,0.358469546,0.667531669,-0.045020346,0.338357925,0.518998802,-0.087487765,0.326898694,0.430841893,-0.118714936,0.315905124,0.359953642,-0.141631499,0.30804202,0.705303729,-0.06922318,0.301826626,0.631913841,-0.111398838,0.329375833,0.706010401,-0.114982828,0.346352994,0.767520189,-0.110382549,0.265522629,0.768597126,-0.101628445,0.276308179,0.72698319,-0.131659493,0.302740872,0.778481781,-0.130944446,0.320446253,0.827493489,-0.125316828
D,0.332038909,0.969387352,1.55E-09,0.398603946,0.929670215,-0.039194442,0.440945029,0.852107465,-0.079514019,0.409453273,0.791692793,-0.124251455,0.353286803,0.756903946,-0.165689886,0.421710134,0.662369013,-0.03683088,0.446867287,0.545358598,-0.076981276,0.461523294,0.4726004,-0.106753029,0.47311157,0.407974184,-0.130595177,0.359488964,0.660313427,-0.054293621,0.339790791,0.512636721,-0.10001041,0.330189615,0.426481843,-0.130307406,0.321400642,0.354556322,-0.152370945,0.308687031,0.699496746,-0.078218468,0.305004716,0.62781477,-0.122490555,0.335800141,0.703340709,-0.124088816,0.355100483,0.762712717,-0.118221626,0.267951012,0.765192747,-0.110282235,0.28301242,0.726954818,-0.141377389,0.311557323,0.779780328,-0.139624342,0.33029452,0.8273651,-0.133334458
D,0.33506158,0.965543389,1.47E-09,0.400010467,0.927171648,-0.040481336,0.440450668,0.851482451,-0.08269541,0.408158302,0.792386174,-0.129287779,0.353589505,0.753178775,-0.172789976,0.421853393,0.660645962,-0.041294031,0.446012318,0.545960426,-0.084620588,0.458864003,0.473172307,-0.116754912,0.469448596,0.408493608,-0.141984791,0.358905315,0.657052338,-0.059033159,0.340902925,0.511426687,-0.107901871,0.330920368,0.426384181,-0.139932573,0.322541535,0.355036944,-0.163141444,0.307608247,0.695571721,-0.083230175,0.308605671,0.634575546,-0.128309339,0.336042225,0.709231973,-0.130150169,0.352274209,0.767760575,-0.124806821,0.266832739,0.75968796,-0.115826182,0.284710407,0.733259737,-0.146882325,0.312137842,0.784395158,-0.14557831,0.329923481,0.828069806,-0.139903739
